OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Sentiment,Text,Tokens,Filtered_Tokens,Lemmatized_Tokens,Cleaned_Text
ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14,Positive,Chair Debit Card Facebook WINTER15,"['Chair', 'Debit', 'Card', 'Facebook', 'WINTER15']","['Chair', 'Debit', 'Card', 'Facebook', 'WINTER15']","['chair', 'debit', 'card', 'facebook', 'winter15']",chair debit card facebook winter15
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67,Negative,Tablet Debit Card Google FREESHIP,"['Tablet', 'Debit', 'Card', 'Google', 'FREESHIP']","['Tablet', 'Debit', 'Card', 'Google', 'FREESHIP']","['tablet', 'debit', 'card', 'google', 'freeship']",tablet debit card google freeship
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,Cash,Returned,TRK85744797,3,unknown,Facebook,1316.67,Negative,Laptop Cash Facebook unknown,"['Laptop', 'Cash', 'Facebook', 'unknown']","['Laptop', 'Cash', 'Facebook', 'unknown']","['laptop', 'cash', 'facebook', 'unknown']",laptop cash facebook unknown
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6,Negative,Monitor Debit Card Instagram FREESHIP,"['Monitor', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['Monitor', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['monitor', 'debit', 'card', 'instagram', 'freeship']",monitor debit card instagram freeship
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,Cash,Shipped,TRK46492755,5,unknown,Facebook,779.0,Positive,Laptop Cash Facebook unknown,"['Laptop', 'Cash', 'Facebook', 'unknown']","['Laptop', 'Cash', 'Facebook', 'unknown']","['laptop', 'cash', 'facebook', 'unknown']",laptop cash facebook unknown
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,925.04,Positive,Tablet Online Google WINTER15,"['Tablet', 'Online', 'Google', 'WINTER15']","['Tablet', 'Online', 'Google', 'WINTER15']","['tablet', 'online', 'google', 'winter15']",tablet online google winter15
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,Credit Card,Cancelled,TRK45281495,4,unknown,Email,1308.48,Negative,Monitor Credit Card Email unknown,"['Monitor', 'Credit', 'Card', 'Email', 'unknown']","['Monitor', 'Credit', 'Card', 'Email', 'unknown']","['monitor', 'credit', 'card', 'email', 'unknown']",monitor credit card email unknown
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34,Negative,Monitor Cash Facebook WINTER15,"['Monitor', 'Cash', 'Facebook', 'WINTER15']","['Monitor', 'Cash', 'Facebook', 'WINTER15']","['monitor', 'cash', 'facebook', 'winter15']",monitor cash facebook winter15
ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,Debit Card,Cancelled,TRK65694249,5,unknown,Referral,257.0,Negative,Desk Debit Card Referral unknown,"['Desk', 'Debit', 'Card', 'Referral', 'unknown']","['Desk', 'Debit', 'Card', 'Referral', 'unknown']","['desk', 'debit', 'card', 'referral', 'unknown']",desk debit card referral unknown
ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,253.7,Negative,Chair Gift Card Google WINTER15,"['Chair', 'Gift', 'Card', 'Google', 'WINTER15']","['Chair', 'Gift', 'Card', 'Google', 'WINTER15']","['chair', 'gift', 'card', 'google', 'winter15']",chair gift card google winter15
ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32,Positive,Phone Debit Card Instagram SAVE10,"['Phone', 'Debit', 'Card', 'Instagram', 'SAVE10']","['Phone', 'Debit', 'Card', 'Instagram', 'SAVE10']","['phone', 'debit', 'card', 'instagram', 'save10']",phone debit card instagram save10
ORD200673,2023-02-21,C46504,Tablet,2,372.92,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,745.84,Positive,Tablet Credit Card Email SAVE10,"['Tablet', 'Credit', 'Card', 'Email', 'SAVE10']","['Tablet', 'Credit', 'Card', 'Email', 'SAVE10']","['tablet', 'credit', 'card', 'email', 'save10']",tablet credit card email save10
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435.0,Positive,Laptop Gift Card Facebook SAVE10,"['Laptop', 'Gift', 'Card', 'Facebook', 'SAVE10']","['Laptop', 'Gift', 'Card', 'Facebook', 'SAVE10']","['laptop', 'gift', 'card', 'facebook', 'save10']",laptop gift card facebook save10
ORD200676,2025-06-23,C90431,Laptop,2,422.34,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68,Negative,Laptop Credit Card Instagram FREESHIP,"['Laptop', 'Credit', 'Card', 'Instagram', 'FREESHIP']","['Laptop', 'Credit', 'Card', 'Instagram', 'FREESHIP']","['laptop', 'credit', 'card', 'instagram', 'freeship']",laptop credit card instagram freeship
ORD200677,2025-04-03,C56722,Tablet,5,22.07,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35,Negative,Tablet Online Instagram FREESHIP,"['Tablet', 'Online', 'Instagram', 'FREESHIP']","['Tablet', 'Online', 'Instagram', 'FREESHIP']","['tablet', 'online', 'instagram', 'freeship']",tablet online instagram freeship
ORD200678,2024-11-24,C40863,Chair,3,163.13,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39,Positive,Chair Gift Card Facebook WINTER15,"['Chair', 'Gift', 'Card', 'Facebook', 'WINTER15']","['Chair', 'Gift', 'Card', 'Facebook', 'WINTER15']","['chair', 'gift', 'card', 'facebook', 'winter15']",chair gift card facebook winter15
ORD200679,2023-02-02,C40798,Tablet,3,360.66,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98,Negative,Tablet Online Instagram FREESHIP,"['Tablet', 'Online', 'Instagram', 'FREESHIP']","['Tablet', 'Online', 'Instagram', 'FREESHIP']","['tablet', 'online', 'instagram', 'freeship']",tablet online instagram freeship
ORD200680,2023-08-27,C16702,Monitor,3,463.39,694 Main St,Credit Card,Returned,TRK16953491,3,unknown,Facebook,1390.17,Negative,Monitor Credit Card Facebook unknown,"['Monitor', 'Credit', 'Card', 'Facebook', 'unknown']","['Monitor', 'Credit', 'Card', 'Facebook', 'unknown']","['monitor', 'credit', 'card', 'facebook', 'unknown']",monitor credit card facebook unknown
ORD200681,2024-01-30,C38262,Tablet,1,155.27,548 Main St,Debit Card,Shipped,TRK47300502,6,unknown,Email,155.27,Positive,Tablet Debit Card Email unknown,"['Tablet', 'Debit', 'Card', 'Email', 'unknown']","['Tablet', 'Debit', 'Card', 'Email', 'unknown']","['tablet', 'debit', 'card', 'email', 'unknown']",tablet debit card email unknown
ORD200682,2023-07-23,C50274,Monitor,3,509.42,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26,Negative,Monitor Credit Card Google FREESHIP,"['Monitor', 'Credit', 'Card', 'Google', 'FREESHIP']","['Monitor', 'Credit', 'Card', 'Google', 'FREESHIP']","['monitor', 'credit', 'card', 'google', 'freeship']",monitor credit card google freeship
ORD200684,2024-09-22,C96583,Printer,4,34.84,288 Main St,Credit Card,Shipped,TRK64353241,8,unknown,Email,139.36,Positive,Printer Credit Card Email unknown,"['Printer', 'Credit', 'Card', 'Email', 'unknown']","['Printer', 'Credit', 'Card', 'Email', 'unknown']","['printer', 'credit', 'card', 'email', 'unknown']",printer credit card email unknown
ORD200685,2025-02-07,C64579,Desk,1,234.37,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234.37,Positive,Desk Debit Card Email FREESHIP,"['Desk', 'Debit', 'Card', 'Email', 'FREESHIP']","['Desk', 'Debit', 'Card', 'Email', 'FREESHIP']","['desk', 'debit', 'card', 'email', 'freeship']",desk debit card email freeship
ORD200687,2023-09-13,C19742,Tablet,1,332.09,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332.09,Negative,Tablet Gift Card Instagram FREESHIP,"['Tablet', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['Tablet', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['tablet', 'gift', 'card', 'instagram', 'freeship']",tablet gift card instagram freeship
ORD200688,2024-03-06,C20077,Monitor,4,593.22,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88,Negative,Monitor Credit Card Facebook WINTER15,"['Monitor', 'Credit', 'Card', 'Facebook', 'WINTER15']","['Monitor', 'Credit', 'Card', 'Facebook', 'WINTER15']","['monitor', 'credit', 'card', 'facebook', 'winter15']",monitor credit card facebook winter15
ORD200689,2023-08-29,C13186,Tablet,2,444.84,787 Main St,Online,Shipped,TRK56967415,7,unknown,Facebook,889.68,Positive,Tablet Online Facebook unknown,"['Tablet', 'Online', 'Facebook', 'unknown']","['Tablet', 'Online', 'Facebook', 'unknown']","['tablet', 'online', 'facebook', 'unknown']",tablet online facebook unknown
ORD200690,2024-07-12,C29318,Monitor,1,24.48,128 Main St,Gift Card,Returned,TRK88666721,1,unknown,Instagram,24.48,Negative,Monitor Gift Card Instagram unknown,"['Monitor', 'Gift', 'Card', 'Instagram', 'unknown']","['Monitor', 'Gift', 'Card', 'Instagram', 'unknown']","['monitor', 'gift', 'card', 'instagram', 'unknown']",monitor gift card instagram unknown
ORD200691,2024-11-24,C36137,Laptop,3,239.08,396 Main St,Cash,Shipped,TRK57376416,8,unknown,Google,717.24,Positive,Laptop Cash Google unknown,"['Laptop', 'Cash', 'Google', 'unknown']","['Laptop', 'Cash', 'Google', 'unknown']","['laptop', 'cash', 'google', 'unknown']",laptop cash google unknown
ORD200692,2023-01-23,C25534,Desk,5,196.84,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984.2,Positive,Desk Credit Card Instagram WINTER15,"['Desk', 'Credit', 'Card', 'Instagram', 'WINTER15']","['Desk', 'Credit', 'Card', 'Instagram', 'WINTER15']","['desk', 'credit', 'card', 'instagram', 'winter15']",desk credit card instagram winter15
ORD200693,2025-03-12,C62070,Monitor,1,176.58,674 Main St,Debit Card,Returned,TRK10267127,4,unknown,Referral,176.58,Negative,Monitor Debit Card Referral unknown,"['Monitor', 'Debit', 'Card', 'Referral', 'unknown']","['Monitor', 'Debit', 'Card', 'Referral', 'unknown']","['monitor', 'debit', 'card', 'referral', 'unknown']",monitor debit card referral unknown
ORD200694,2023-10-02,C92049,Printer,4,666.52,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666.08,Positive,Printer Cash Email FREESHIP,"['Printer', 'Cash', 'Email', 'FREESHIP']","['Printer', 'Cash', 'Email', 'FREESHIP']","['printer', 'cash', 'email', 'freeship']",printer cash email freeship
ORD200695,2024-11-23,C52604,Printer,5,101.3,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,506.5,Positive,Printer Online Email FREESHIP,"['Printer', 'Online', 'Email', 'FREESHIP']","['Printer', 'Online', 'Email', 'FREESHIP']","['printer', 'online', 'email', 'freeship']",printer online email freeship
ORD200697,2025-02-04,C27430,Printer,5,94.85,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,474.25,Positive,Printer Cash Email WINTER15,"['Printer', 'Cash', 'Email', 'WINTER15']","['Printer', 'Cash', 'Email', 'WINTER15']","['printer', 'cash', 'email', 'winter15']",printer cash email winter15
ORD200698,2023-01-04,C44366,Laptop,2,388.22,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.44,Positive,Laptop Cash Instagram WINTER15,"['Laptop', 'Cash', 'Instagram', 'WINTER15']","['Laptop', 'Cash', 'Instagram', 'WINTER15']","['laptop', 'cash', 'instagram', 'winter15']",laptop cash instagram winter15
ORD200699,2023-11-13,C36813,Laptop,3,614.15,897 Main St,Gift Card,Cancelled,TRK84088900,3,unknown,Facebook,1842.45,Negative,Laptop Gift Card Facebook unknown,"['Laptop', 'Gift', 'Card', 'Facebook', 'unknown']","['Laptop', 'Gift', 'Card', 'Facebook', 'unknown']","['laptop', 'gift', 'card', 'facebook', 'unknown']",laptop gift card facebook unknown
ORD200700,2024-09-25,C40201,Laptop,2,92.91,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,185.82,Negative,Laptop Cash Instagram WINTER15,"['Laptop', 'Cash', 'Instagram', 'WINTER15']","['Laptop', 'Cash', 'Instagram', 'WINTER15']","['laptop', 'cash', 'instagram', 'winter15']",laptop cash instagram winter15
ORD200701,2024-06-23,C75456,Monitor,3,92.22,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,276.66,Positive,Monitor Credit Card Email FREESHIP,"['Monitor', 'Credit', 'Card', 'Email', 'FREESHIP']","['Monitor', 'Credit', 'Card', 'Email', 'FREESHIP']","['monitor', 'credit', 'card', 'email', 'freeship']",monitor credit card email freeship
ORD200702,2024-06-09,C33315,Printer,3,562.55,154 Main St,Debit Card,Returned,TRK43589369,6,unknown,Email,1687.65,Negative,Printer Debit Card Email unknown,"['Printer', 'Debit', 'Card', 'Email', 'unknown']","['Printer', 'Debit', 'Card', 'Email', 'unknown']","['printer', 'debit', 'card', 'email', 'unknown']",printer debit card email unknown
ORD200704,2023-06-03,C96034,Desk,4,30.27,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.08,Positive,Desk Online Google FREESHIP,"['Desk', 'Online', 'Google', 'FREESHIP']","['Desk', 'Online', 'Google', 'FREESHIP']","['desk', 'online', 'google', 'freeship']",desk online google freeship
ORD200705,2025-03-30,C50114,Monitor,2,49.08,420 Main St,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,98.16,Negative,Monitor Debit Card Instagram FREESHIP,"['Monitor', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['Monitor', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['monitor', 'debit', 'card', 'instagram', 'freeship']",monitor debit card instagram freeship
ORD200706,2025-03-02,C85330,Desk,5,228.09,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45,Negative,Desk Gift Card Facebook FREESHIP,"['Desk', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['Desk', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['desk', 'gift', 'card', 'facebook', 'freeship']",desk gift card facebook freeship
ORD200707,2024-11-01,C31761,Chair,4,650.04,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16,Negative,Chair Gift Card Facebook SAVE10,"['Chair', 'Gift', 'Card', 'Facebook', 'SAVE10']","['Chair', 'Gift', 'Card', 'Facebook', 'SAVE10']","['chair', 'gift', 'card', 'facebook', 'save10']",chair gift card facebook save10
ORD200710,2024-07-22,C48790,Laptop,5,21.54,113 Main St,Gift Card,Returned,TRK19086608,10,unknown,Google,107.7,Negative,Laptop Gift Card Google unknown,"['Laptop', 'Gift', 'Card', 'Google', 'unknown']","['Laptop', 'Gift', 'Card', 'Google', 'unknown']","['laptop', 'gift', 'card', 'google', 'unknown']",laptop gift card google unknown
ORD200711,2024-07-04,C61070,Tablet,2,475.78,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,951.56,Positive,Tablet Online Google WINTER15,"['Tablet', 'Online', 'Google', 'WINTER15']","['Tablet', 'Online', 'Google', 'WINTER15']","['tablet', 'online', 'google', 'winter15']",tablet online google winter15
ORD200713,2025-06-21,C65056,Tablet,4,532.49,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96,Negative,Tablet Online Facebook SAVE10,"['Tablet', 'Online', 'Facebook', 'SAVE10']","['Tablet', 'Online', 'Facebook', 'SAVE10']","['tablet', 'online', 'facebook', 'save10']",tablet online facebook save10
ORD200715,2024-07-26,C68266,Printer,3,653.63,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,1960.89,Positive,Printer Online Email FREESHIP,"['Printer', 'Online', 'Email', 'FREESHIP']","['Printer', 'Online', 'Email', 'FREESHIP']","['printer', 'online', 'email', 'freeship']",printer online email freeship
ORD200717,2023-10-16,C50087,Chair,3,122.11,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,366.33,Positive,Chair Online Email WINTER15,"['Chair', 'Online', 'Email', 'WINTER15']","['Chair', 'Online', 'Email', 'WINTER15']","['chair', 'online', 'email', 'winter15']",chair online email winter15
ORD200718,2023-04-08,C16790,Laptop,4,64.74,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,258.96,Negative,Laptop Gift Card Google SAVE10,"['Laptop', 'Gift', 'Card', 'Google', 'SAVE10']","['Laptop', 'Gift', 'Card', 'Google', 'SAVE10']","['laptop', 'gift', 'card', 'google', 'save10']",laptop gift card google save10
ORD200719,2024-01-21,C46920,Laptop,2,681.06,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362.12,Positive,Laptop Debit Card Facebook FREESHIP,"['Laptop', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['Laptop', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['laptop', 'debit', 'card', 'facebook', 'freeship']",laptop debit card facebook freeship
ORD200721,2024-03-18,C46557,Desk,2,118.59,890 Main St,Credit Card,Delivered,TRK56110689,2,unknown,Email,237.18,Positive,Desk Credit Card Email unknown,"['Desk', 'Credit', 'Card', 'Email', 'unknown']","['Desk', 'Credit', 'Card', 'Email', 'unknown']","['desk', 'credit', 'card', 'email', 'unknown']",desk credit card email unknown
ORD200723,2023-12-09,C14455,Desk,3,54.95,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,164.85,Negative,Desk Cash Referral SAVE10,"['Desk', 'Cash', 'Referral', 'SAVE10']","['Desk', 'Cash', 'Referral', 'SAVE10']","['desk', 'cash', 'referral', 'save10']",desk cash referral save10
ORD200724,2024-10-18,C63150,Printer,3,136.97,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,410.91,Negative,Printer Credit Card Referral FREESHIP,"['Printer', 'Credit', 'Card', 'Referral', 'FREESHIP']","['Printer', 'Credit', 'Card', 'Referral', 'FREESHIP']","['printer', 'credit', 'card', 'referral', 'freeship']",printer credit card referral freeship
ORD200725,2023-03-12,C95269,Chair,2,194.85,372 Main St,Gift Card,Returned,TRK45670926,5,unknown,Referral,389.7,Negative,Chair Gift Card Referral unknown,"['Chair', 'Gift', 'Card', 'Referral', 'unknown']","['Chair', 'Gift', 'Card', 'Referral', 'unknown']","['chair', 'gift', 'card', 'referral', 'unknown']",chair gift card referral unknown
ORD200726,2024-10-25,C18105,Laptop,4,583.02,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.08,Positive,Laptop Online Facebook FREESHIP,"['Laptop', 'Online', 'Facebook', 'FREESHIP']","['Laptop', 'Online', 'Facebook', 'FREESHIP']","['laptop', 'online', 'facebook', 'freeship']",laptop online facebook freeship
ORD200727,2024-09-29,C29063,Chair,5,95.75,379 Main St,Online,Shipped,TRK92745947,8,SAVE10,Instagram,478.75,Positive,Chair Online Instagram SAVE10,"['Chair', 'Online', 'Instagram', 'SAVE10']","['Chair', 'Online', 'Instagram', 'SAVE10']","['chair', 'online', 'instagram', 'save10']",chair online instagram save10
ORD200728,2024-07-29,C10154,Desk,4,325.76,827 Main St,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,1303.04,Positive,Desk Gift Card Email WINTER15,"['Desk', 'Gift', 'Card', 'Email', 'WINTER15']","['Desk', 'Gift', 'Card', 'Email', 'WINTER15']","['desk', 'gift', 'card', 'email', 'winter15']",desk gift card email winter15
ORD200730,2025-02-22,C77357,Phone,1,474.6,407 Main St,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,474.6,Positive,Phone Debit Card Email SAVE10,"['Phone', 'Debit', 'Card', 'Email', 'SAVE10']","['Phone', 'Debit', 'Card', 'Email', 'SAVE10']","['phone', 'debit', 'card', 'email', 'save10']",phone debit card email save10
ORD200731,2024-06-07,C71310,Printer,5,584.46,308 Main St,Credit Card,Returned,TRK48292586,8,unknown,Email,2922.3,Negative,Printer Credit Card Email unknown,"['Printer', 'Credit', 'Card', 'Email', 'unknown']","['Printer', 'Credit', 'Card', 'Email', 'unknown']","['printer', 'credit', 'card', 'email', 'unknown']",printer credit card email unknown
ORD200732,2025-03-07,C80987,Laptop,1,132.05,787 Main St,Online,Delivered,TRK42187776,2,unknown,Google,132.05,Positive,Laptop Online Google unknown,"['Laptop', 'Online', 'Google', 'unknown']","['Laptop', 'Online', 'Google', 'unknown']","['laptop', 'online', 'google', 'unknown']",laptop online google unknown
ORD200733,2023-12-04,C90757,Tablet,4,494.84,694 Main St,Cash,Returned,TRK87991608,8,SAVE10,Email,1979.36,Negative,Tablet Cash Email SAVE10,"['Tablet', 'Cash', 'Email', 'SAVE10']","['Tablet', 'Cash', 'Email', 'SAVE10']","['tablet', 'cash', 'email', 'save10']",tablet cash email save10
